24/01/18 15:10:06 	 19.875 	 1.312 	 9.375 	 1.375 	 21.562 	 0
24/01/18 15:25:10 	 19.750 	 1.312 	 9.375 	 1.312 	 21.562 	 0
24/01/18 15:40:15 	 19.562 	 1.125 	 9.375 	 1.250 	 21.500 	 0
24/01/18 15:55:20 	 19.375 	 1.125 	 9.375 	 1.312 	 21.500 	 0
24/01/18 16:10:24 	 19.500 	 0.812 	 9.375 	 1.125 	 21.437 	 0
24/01/18 16:25:29 	 20.187 	 0.750 	 9.375 	 1.187 	 21.625 	 0
24/01/18 16:40:33 	 20.625 	 0.625 	 9.375 	 1.125 	 21.625 	 0
24/01/18 16:55:38 	 20.875 	 0.437 	 9.375 	 1.187 	 21.687 	 0
24/01/18 17:10:42 	 20.937 	 0.312 	 9.375 	 1.062 	 21.562 	 0
24/01/18 17:25:47 	 20.875 	 0.187 	 9.375 	 0.875 	 21.375 	 0
24/01/18 17:40:51 	 20.937 	 -0.062 	 9.375 	 0.937 	 21.375 	 0
